"Date","Open","High","Low","Close","Volume","DOW","log_returns"
2013-04-08,117.49,117.87,116.65,117.81,4117581,"Monday",0.00246462539240611
2013-04-15,118.81,118.9,116.5,116.57,9767308,"Monday",-0.0284996668086226
2013-04-22,116.39,117.1,115.89,116.57,5436455,"Monday",0.005764200586035
2013-04-29,120.44,121.6,120.04,121.32,5159431,"Monday",0.0106066622482137
2013-05-06,123.32,123.78,122.71,123.25,4669125,"Monday",-0.0019453682069317
2013-05-13,122.9,123.1,122.17,122.85,16870017,"Monday",-0.00308842898284301
2013-05-20,123.43,124.84,123.18,124.78,5298587,"Monday",0.0109590137897193
2013-06-03,122.35,124.12,122.35,124.09,7258003,"Monday",0.0108573421118985
2013-06-10,122.94,122.98,121.8,122.69,5585897,"Monday",0.00810184880961007
2013-06-17,120.45,121.78,120.28,121.22,4046859,"Monday",0.00778471840281103
2013-06-24,117.71,118.03,116.02,116.82,6785803,"Monday",-0.017900796126991
2013-07-01,118.35,120.01,118,119.08,5053222,"Monday",0.00623369889902747
2013-07-08,121.29,122.31,120.98,121.24,4964403,"Monday",0.00603931515030176
2013-07-15,124.11,125.14,124.06,124.68,4062353,"Monday",0.00498513535416478
2013-07-22,126.71,127.61,126.65,127.03,4056241,"Monday",0.000945105213295605
2013-07-29,127.37,127.37,125.89,126.17,4029287,"Monday",-0.0109566382022068
2013-08-05,124.72,124.75,123.76,123.99,3734721,"Monday",-0.00771274008921097
2013-08-12,122,122.07,120.91,121.8,6015772,"Monday",-0.00573067470898536
2013-08-19,119.69,120,118.52,118.66,4309128,"Monday",-0.0102289816179653
2013-08-26,119.74,119.92,118.52,118.84,3783351,"Monday",-0.00578933529548298
2013-09-09,121.21,122.47,121.21,122.22,4482018,"Monday",0.00829812098434957
2013-09-16,124.98,125.19,123.98,124.08,4285618,"Monday",-0.000483442117222843
2013-09-23,124.62,125.62,124.57,125.52,5450702,"Monday",0.00479157600989932
2013-09-30,121.6,122.02,120.5,121.5,6421922,"Monday",-0.00933897178295595
2013-10-07,117.43,118.5,117.21,117.87,5677372,"Monday",-0.00220339072195053
2013-10-14,117.33,118.75,116.32,118.58,4789785,"Monday",0.00770374180338429
2013-10-21,119.63,120.19,119.31,119.82,4360694,"Monday",0.00141980230139627
2013-10-28,120.56,121.15,120.09,120.91,5497678,"Monday",0.00265010507065444
2013-11-04,118.59,118.6,117.32,118.1,6670253,"Monday",0.000762356565658706
2013-11-11,121.18,121.5,120.71,121.08,3427927,"Monday",-0.000908077826878184
2013-11-18,120.7,120.89,120.07,120.56,4788683,"Monday",0.00415593649454316
2013-11-25,123.77,124.1,123.22,123.74,3925266,"Monday",-0.00234088172439595
2013-12-02,122.87,123.06,122.05,122.34,5384437,"Monday",-0.000817060262792602
2013-12-09,122.29,123.88,122.16,123.34,7707529,"Monday",0.00854949636206825
2013-12-16,120.46,120.7,119.81,120.22,7306898,"Monday",0.00266533557754745
2013-12-23,123.41,123.59,122.63,122.8,4062871,"Monday",0.000162879713691666
2013-12-30,124.79,125.21,123.9,124.23,4688452,"Monday",-0.0080173603503555
2014-01-06,124.59,124.8,123.52,124.02,4254928,"Monday",-0.00265732732768242
2014-01-13,120.81,120.9,119.01,119.25,6512504,"Monday",-0.0146510570415108
2014-01-27,116.26,117.25,115.88,116.43,6180141,"Monday",0.00120316274397236
2014-02-03,112.35,112.46,110.54,111.14,11280034,"Monday",-0.00439916317486588
2014-02-10,112.47,112.47,111.08,111.69,9251748,"Monday",-0.00321802369420077
2014-02-24,113.37,115,113.05,114.15,7348553,"Monday",0.0129614299676328
2014-03-03,114.79,116.19,114.26,114.84,6046777,"Monday",-0.00425772898498433
