Date,Open,High,Low,Close,Volume
22-May-15,104.57,104.80,104.04,104.20,4025286
21-May-15,102.99,105.65,102.62,104.96,5942681
20-May-15,103.68,103.99,102.15,103.28,7409547
19-May-15,104.33,104.36,103.61,104.02,4913815
18-May-15,103.30,104.37,103.07,103.95,4351435
15-May-15,102.95,103.88,102.32,103.83,6397502
14-May-15,102.19,102.83,100.90,102.09,11174567
13-May-15,105.70,105.70,101.95,102.39,11588519
12-May-15,106.33,106.62,105.74,105.77,4433348
11-May-15,107.22,108.00,106.68,106.75,3609439
8-May-15,108.38,108.64,107.28,107.44,3610207
7-May-15,106.34,107.77,106.17,107.31,3564071
6-May-15,106.50,107.40,105.92,106.93,4836882
5-May-15,107.71,108.27,105.72,105.94,5051104
4-May-15,108.40,109.42,107.87,107.99,5384230
1-May-15,106.66,107.87,106.31,107.71,4747187
30-Apr-15,106.25,106.59,105.69,106.23,5478218
29-Apr-15,107.58,108.06,106.35,106.92,6084078
28-Apr-15,107.16,107.99,106.80,107.89,5030201
27-Apr-15,107.33,108.22,107.24,107.51,4663939
24-Apr-15,107.86,107.96,106.70,107.51,8473664
23-Apr-15,106.75,110.68,106.24,108.12,12014452
22-Apr-15,109.60,111.38,109.22,110.73,6226465
21-Apr-15,110.60,110.81,108.72,109.50,5504253
20-Apr-15,108.71,110.73,108.65,110.44,4584891
17-Apr-15,108.07,108.65,107.43,108.42,5438373
16-Apr-15,107.00,108.45,106.75,108.35,4514223
15-Apr-15,110.19,110.53,107.39,107.40,5331966
14-Apr-15,105.22,108.28,104.16,108.17,9157515
13-Apr-15,111.05,111.58,108.41,108.47,5280713
10-Apr-15,111.50,112.44,110.73,111.42,6516151
9-Apr-15,107.85,109.93,107.70,109.79,4418114
8-Apr-15,107.70,108.81,107.66,108.13,4434609
7-Apr-15,106.93,108.45,106.39,107.84,6482335
6-Apr-15,106.34,107.54,106.25,106.38,5246380
2-Apr-15,107.45,108.30,106.84,107.13,4574599
1-Apr-15,107.76,108.15,106.38,107.34,5279451
31-Mar-15,109.66,109.66,107.80,108.31,5534759
30-Mar-15,109.00,110.39,108.77,110.09,5191047
27-Mar-15,107.74,108.99,106.78,108.44,6203198
26-Mar-15,109.06,109.28,106.75,108.17,9370997
25-Mar-15,112.70,113.06,110.70,110.82,5448230
24-Mar-15,112.75,113.73,111.31,112.51,5632145
23-Mar-15,114.85,116.00,112.62,112.78,6682612
20-Mar-15,117.98,118.66,117.10,117.45,5060190
19-Mar-15,117.48,118.33,116.79,117.55,3466739
18-Mar-15,116.08,118.20,115.04,117.78,3614455
17-Mar-15,115.95,116.83,115.64,116.42,2602715
16-Mar-15,115.50,116.83,115.36,116.72,5110916
13-Mar-15,115.23,115.80,113.77,114.52,4150953
12-Mar-15,115.08,115.54,114.31,115.13,4850900
11-Mar-15,114.93,115.77,114.28,114.29,4271506
10-Mar-15,115.92,116.84,114.75,114.75,3990203
9-Mar-15,116.38,117.86,116.20,117.17,2605119
6-Mar-15,117.37,118.25,116.09,116.45,3326062
5-Mar-15,118.32,118.54,117.34,118.33,3345666
4-Mar-15,117.65,118.28,116.60,118.21,3923843
3-Mar-15,120.09,120.38,117.88,118.46,3825978
2-Mar-15,120.26,121.00,120.05,120.75,3066342
27-Feb-15,121.15,121.40,120.19,120.26,2775550
26-Feb-15,122.23,122.66,120.69,120.76,3108099
25-Feb-15,122.50,123.13,121.86,122.42,2495264
24-Feb-15,122.93,123.36,122.13,122.69,3720302
23-Feb-15,123.79,123.90,122.60,123.75,2743419
20-Feb-15,121.70,123.70,120.44,123.66,3731768
19-Feb-15,122.85,123.82,121.84,121.96,2600707
18-Feb-15,122.40,123.62,122.02,123.35,2099942
17-Feb-15,121.96,122.56,121.57,122.54,3524123
13-Feb-15,123.74,124.52,122.25,122.60,3369853
12-Feb-15,122.72,123.94,122.39,123.83,4134314
11-Feb-15,121.00,122.70,120.59,122.14,3384644
10-Feb-15,119.78,121.10,118.76,120.87,4028859
9-Feb-15,121.53,122.01,118.95,119.45,4231179
6-Feb-15,123.00,123.32,121.33,121.81,2973696
5-Feb-15,121.39,123.11,121.03,122.85,3365058
4-Feb-15,120.66,121.36,119.92,120.44,3088143
3-Feb-15,120.18,122.00,119.80,121.79,3602274
2-Feb-15,118.13,119.06,116.70,119.01,3259594
30-Jan-15,119.20,119.92,117.13,117.21,4419094
29-Jan-15,119.39,120.34,117.58,120.09,3479456
28-Jan-15,121.68,122.09,119.09,119.15,4577675
27-Jan-15,119.16,121.62,118.76,120.86,3841791
26-Jan-15,120.51,121.87,119.65,121.33,3550765
23-Jan-15,121.00,122.19,119.34,120.09,5124092
22-Jan-15,117.25,120.90,117.02,119.83,6430746
21-Jan-15,114.55,116.07,113.78,114.40,4783608
20-Jan-15,112.53,114.42,112.15,113.95,5448752
16-Jan-15,110.91,112.04,109.87,111.90,8549567
15-Jan-15,112.15,112.87,110.37,110.80,5656110
14-Jan-15,110.51,111.98,109.54,111.36,6226626
13-Jan-15,115.00,116.15,110.73,111.83,5471847
12-Jan-15,114.33,114.45,112.79,113.97,3273000
9-Jan-15,117.08,117.47,114.85,114.98,3002874
8-Jan-15,114.00,117.08,113.51,117.08,4851031
7-Jan-15,113.16,113.80,111.85,112.85,4008375
6-Jan-15,114.28,114.29,111.66,112.23,6323925
5-Jan-15,118.31,118.31,114.47,114.60,4608447
2-Jan-15,119.93,120.80,117.66,118.61,3084363
