Date,Open,High,Low,Close,Volume
5-Aug-15,20.02,20.36,19.94,20.07,139712
4-Aug-15,20.23,20.57,19.75,19.98,196604
3-Aug-15,20.00,20.27,19.85,20.24,191422
31-Jul-15,19.70,20.29,19.63,19.93,224142
30-Jul-15,19.86,19.95,19.59,19.69,163362
29-Jul-15,19.81,20.10,19.58,19.89,103519
28-Jul-15,19.69,19.92,19.32,19.68,194253
27-Jul-15,19.48,19.81,19.34,19.58,146681
24-Jul-15,20.14,20.28,19.39,19.53,202709
23-Jul-15,20.27,20.58,20.07,20.21,142166
22-Jul-15,20.25,20.38,20.10,20.18,105252
21-Jul-15,20.53,20.71,20.18,20.25,113434
20-Jul-15,20.81,20.85,20.43,20.50,139232
17-Jul-15,20.76,20.83,20.66,20.71,172493
16-Jul-15,20.50,20.83,20.45,20.68,179168
15-Jul-15,20.49,20.54,20.21,20.43,134699
14-Jul-15,20.41,20.50,20.21,20.37,126109
13-Jul-15,20.39,20.46,20.03,20.36,134666
10-Jul-15,20.59,20.62,20.32,20.61,165201
9-Jul-15,20.81,20.88,20.22,20.30,204509
8-Jul-15,20.56,20.80,20.31,20.59,343162
7-Jul-15,20.54,20.67,20.45,20.61,220578
6-Jul-15,20.66,20.75,20.50,20.58,326972
2-Jul-15,21.09,21.22,20.83,20.85,180501
1-Jul-15,21.28,21.28,20.84,21.07,199630
30-Jun-15,20.98,21.21,20.84,21.01,237521
29-Jun-15,21.20,21.45,20.90,20.94,160884
26-Jun-15,21.60,21.60,21.25,21.36,691529
25-Jun-15,21.94,21.95,21.56,21.60,181401
24-Jun-15,21.59,21.87,21.53,21.84,217323
23-Jun-15,21.53,21.76,21.44,21.61,212704
22-Jun-15,21.23,21.57,21.12,21.49,139314
19-Jun-15,21.62,21.70,21.09,21.17,542507
18-Jun-15,21.33,21.67,21.15,21.56,196496
17-Jun-15,21.25,21.43,21.03,21.16,168884
16-Jun-15,21.02,21.28,20.86,21.14,254344
15-Jun-15,20.91,21.06,20.70,21.00,246534
12-Jun-15,20.95,21.19,20.75,20.99,152162
11-Jun-15,20.85,21.00,20.76,20.99,133359
10-Jun-15,20.66,20.90,20.57,20.83,204530
9-Jun-15,20.57,20.85,20.31,20.55,111744
8-Jun-15,20.45,20.71,20.27,20.61,128981
5-Jun-15,20.53,20.53,19.95,20.50,168322
4-Jun-15,20.75,20.95,20.29,20.50,148443
3-Jun-15,20.91,20.91,20.57,20.83,170831
2-Jun-15,20.13,20.75,20.07,20.75,220594
1-Jun-15,20.77,20.77,20.05,20.16,278748
29-May-15,20.99,21.04,20.51,20.72,327739
28-May-15,20.36,21.09,20.36,21.07,342146
27-May-15,20.00,20.39,19.52,20.37,356414
26-May-15,19.95,19.99,19.72,19.90,174741
22-May-15,20.13,20.13,19.77,19.96,168242
21-May-15,20.11,20.18,19.93,20.07,176775
20-May-15,20.14,20.20,19.96,20.08,155535
19-May-15,20.41,20.49,19.94,20.01,201626
18-May-15,20.19,20.46,20.08,20.38,174487
15-May-15,20.14,20.29,20.01,20.16,172307
14-May-15,20.06,20.36,19.92,20.15,174872
13-May-15,20.07,20.24,19.89,20.04,181631
12-May-15,20.13,20.23,19.78,20.05,197404
11-May-15,19.95,20.27,19.85,20.21,291966
8-May-15,20.41,20.47,19.65,19.95,297045
7-May-15,20.18,20.18,18.89,19.72,691933
6-May-15,20.86,20.94,20.26,20.52,334764
5-May-15,20.77,20.93,20.54,20.73,321461
4-May-15,21.23,21.37,20.80,20.90,216796
1-May-15,21.37,21.42,21.05,21.32,289940
30-Apr-15,21.08,21.29,20.83,21.07,325251
29-Apr-15,21.22,21.37,20.87,21.23,177669
28-Apr-15,20.81,21.59,20.81,21.52,218851
27-Apr-15,21.33,21.40,20.76,20.85,212724
